shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster
3211030,929,4085,240.2941176470588,218.0,548,105.73833547127218,1758,0.28262699611741965,0.41097611424910757,83375.0,0.0,0.0,0.28262699611741965,850.1176470588235,0.44003713660015353,0.4303549571603427,548,240.2941176470588,105.73833547127217,2.2805385556915545,18.864949,79.442793,Manchiryala,Active,-0.853231273803687,7.495177185913872,2.3846525876604296,2,-1
3211032,929,10101,594.1764705882352,596.0,601,5.258746216039132,7021,0.9676215890344378,0.6951508471739105,193435.0,0.0,0.0,0.9676215890344378,614.0588235294117,0.008850478732072592,0.695079695079695,601,594.1764705882352,5.25874621603917,1.0114840114840116,18.87301,79.445746,Manchiryala,Active,1.8198194799078793,-0.5547723987604114,-1.4144818176590772,3,0
3213001,929,3056,179.76470588235293,159.0,451,117.32088977019647,2767,0.40939117829778426,0.9190701505978396,64140.0,0.0,0.0,0.40939117829778426,439.05882352941177,0.6526358396902291,0.9054319371727748,451,179.76470588235293,117.32088977019646,2.5088350785340316,18.946527,79.467929,Manchiryala,Active,-0.2756074121558517,9.823562521020058,-0.47169367617251545,2,-1
3213002,929,14332,843.0588235294117,876.0,960,84.09627710861766,7421,1.1362743707214762,0.5167019367849588,275551.0,0.0,0.0,1.1362743707214762,741.9411764705883,0.09975137530327241,0.5177923527770025,960,843.0588235294117,84.09627710861766,1.1387105777281608,18.933866,79.462698,Manchiryala,Active,4.006302029447228,-0.30884954511605106,-0.5311231960189253,3,0
3213003,929,7720,454.11764705882354,447.0,532,43.40777918896159,2999,0.7469899556829223,0.38746300606781725,144896.0,0.0,0.0,0.7469899556829223,607.9411764705883,0.09558707852491542,0.3884715025906736,532,454.11764705882354,43.40777918896159,1.1715025906735752,18.927982,79.478458,Manchiryala,Active,0.13985668747345456,0.8620633034217408,0.2662536139867551,3,0
3213004,929,4943,290.7647058823529,279.0,407,52.61479047255238,2328,0.6108502224419179,0.46424528304180745,104039.0,0.0,0.0,0.6108502224419179,476.0,0.18095315355723052,0.470969047137366,407,290.7647058823529,52.61479047255238,1.3997572324499292,18.934027,79.465315,Manchiryala,Active,-0.8349024112514731,2.6690768730811962,0.055713373366288836,2,0
3213005,929,4464,262.5882352941176,293.0,434,91.76604684163514,2083,0.574591324494787,0.4473416972052702,97048.0,0.0,0.0,0.574591324494787,457.0,0.3494674722911733,0.46662186379928317,434,262.5882352941176,91.76604684163516,1.652777777777778,18.946858,79.46731,Manchiryala,Active,-0.6573765031085691,4.578994790340097,0.2862881505379611,2,0
3213006,929,5970,351.1764705882353,353.0,389,25.39496823712731,3333,0.7650903498654363,0.5577231216742219,114194.0,0.0,0.0,0.7650903498654363,459.0,0.07231397990471762,0.5582914572864321,389,351.1764705882353,25.394968237127316,1.1077051926298158,18.928746,79.470478,Manchiryala,Active,-0.31200902751079684,0.8205439896858723,-0.8890210702936382,1,0
3213007,929,10413,612.5294117647059,614.0,653,28.04932629997289,4545,0.8955108359133126,0.4360429116557463,209604.0,0.0,0.0,0.8955108359133126,684.0,0.04579261952362808,0.4364736387208297,653,612.5294117647059,28.04932629997291,1.066071257082493,18.928244,79.47963,Manchiryala,Active,1.4104877387312595,-0.3490691768504794,-0.031152051902433385,3,0
3213008,929,6474,380.8235294117647,379.0,469,56.81574968056574,3014,0.8000494315373208,0.45854919570491287,130323.0,0.0,0.0,0.8000494315373208,476.0,0.14919180484547692,0.46555452579548967,469,380.8235294117647,56.81574968056574,1.2315415508186593,18.932859,79.469723,Manchiryala,Active,0.05676849845626093,1.4362928105279493,-0.5429175142490331,3,0
3213009,929,8457,497.47058823529414,510.0,550,39.88439175770833,4955,1.1004733898482326,0.5856993709349453,168408.0,0.0,0.0,1.1004733898482326,452.05882352941177,0.08017437151247979,0.5859051673170155,550,497.47058823529414,39.88439175770836,1.1055929998817546,18.944332,79.468283,Manchiryala,Active,1.4795578559131035,-0.23366526299082038,-2.017751382386846,3,0
3213010,929,9463,556.6470588235294,531.0,688,48.884994088767364,5410,0.9993663533636076,0.5696163445972886,187338.0,0.0,0.0,0.9993663533636076,557.0,0.08782044800898713,0.5717003064567262,688,556.6470588235294,48.8849940887674,1.23597167917151,18.932666,79.470176,Manchiryala,Active,1.7688122761448828,0.4170931259672602,-1.1739376561124388,3,0
3213011,929,15417,906.8823529411765,930.0,1001,66.57597385031364,7116,1.0939473497481018,0.4606785042588292,303230.0,0.0,0.0,1.0939473497481018,829.0,0.07341191901506985,0.46156839852111303,1001,906.8823529411765,66.57597385031363,1.1037815398585977,18.925116,79.452123,Manchiryala,Active,4.036873722421421,-0.7224294502492521,0.10109926847470407,3,0
3213012,929,5544,326.11764705882354,334.0,366,43.36744509557426,845,0.8559518295507179,0.14943466197283575,108461.0,0.0,0.0,0.8559518295507179,381.0,0.13298098243592396,0.15241702741702742,366,326.11764705882354,43.36744509557425,1.1222943722943723,18.913584,79.469532,Manchiryala,Active,-1.0633972931432267,0.2769365770044667,-0.17159955768975999,1,0
3213013,929,4209,247.58823529411765,243.0,299,19.075700588475808,724,0.6549953314659198,0.16948948309148903,85335.0,0.0,0.0,0.6549953314659198,378.0,0.07704607032646442,0.17201235447849847,299,247.58823529411765,19.075700588475808,1.2076502732240437,18.917697,79.461268,Manchiryala,Active,-2.05251922670399,0.7412522023212659,0.39630013630005645,1,0
3213014,929,7531,443.0,443.0,475,17.755280904564692,814,0.8113553113553114,0.10769632321000311,142633.0,0.0,0.0,0.8113553113553114,546.0,0.040079640868091855,0.108086575487983,475,443.0,17.755280904564696,1.072234762979684,18.97544,79.45407,Manchiryala,Active,-0.7447989141770064,-0.6213894670295336,0.6789850200606294,1,0
3213015,929,9142,537.7647058823529,543.0,576,23.45615434103785,1533,0.9568767008582794,0.16681114178402687,186799.0,0.0,0.0,0.9568767008582794,562.0,0.04361787615375667,0.16768759571209801,576,537.7647058823529,23.456154341037838,1.0711004156639685,18.863169,79.484173,Manchiryala,Active,0.3157806188569219,-1.0438025561544986,0.18352550430150633,1,0
3213016,929,5533,325.47058823529414,325.0,333,5.591485123145095,156,0.811647352207716,0.028149965880320517,120152.0,0.0,0.0,0.811647352207716,401.0,0.01717969403460448,0.028194469546358215,333,325.47058823529414,5.591485123145097,1.0231339237303452,18.953478,79.53001,Manchiryala,Active,-1.7270411656166134,-0.9872208673179979,0.3654182941363039,1,0
3213017,929,7338,431.6470588235294,436.0,453,14.79840015200371,629,0.7978688702837883,0.08529460761308492,154415.0,0.0,0.0,0.7978688702837883,541.0,0.03428356535623645,0.08571817934041974,453,431.6470588235294,14.798400152003712,1.0494685200327065,18.948776,79.512394,Manchiryala,Active,-0.8680792699290026,-0.729052669943648,0.7863450404019852,1,0
3213018,929,3254,191.41176470588235,165.0,261,41.276595704359835,90,0.5766811693191819,0.026602455146469254,64201.0,0.0,0.0,0.5766811693191819,331.94117647058823,0.21564294006580123,0.027658266748617086,261,191.41176470588235,41.27659570435985,1.3635525507068225,18.947304,79.579658,Manchiryala,Active,-2.669134727300518,2.08702405988372,0.9731819594922113,1,0
3213019,929,4883,287.2352941176471,284.0,325,16.203893867542707,1311,0.8181970117283202,0.26655799769265726,93643.0,0.0,0.0,0.8181970117283202,351.29411764705884,0.05641331061810895,0.26848249027237353,325,287.2352941176471,16.203893867542682,1.13147655130043,18.888599,79.500222,Manchiryala,Active,-1.3618566392304343,0.04578535344839798,-0.5649819701365475,1,0
3213020,929,4158,244.58823529411765,247.0,256,6.20542931159291,308,0.8098948188546942,0.07394095299400645,84826.0,0.0,0.0,0.8098948188546942,302.0,0.025370923111370725,0.07407407407407407,256,244.58823529411765,6.205429311592912,1.0466570466570466,18.937919,79.439575,Manchiryala,Active,-2.1468806755152237,-0.6909315819393778,-0.15589651283221878,1,0
3213021,929,9268,545.1764705882352,548.0,575,14.160840785938722,888,0.8995452651186235,0.09571871241666118,198264.0,0.0,0.0,0.8995452651186235,606.0588235294117,0.02597478348737142,0.09581355200690549,575,545.1764705882352,14.16084078593874,1.0547043590850238,18.950054,79.453115,Manchiryala,Active,0.03717879963885067,-1.2224802472221348,0.7449208553493085,1,0
3213022,929,6101,358.88235294117646,362.0,368,7.896853431440094,1046,0.9494242141300964,0.17138375430958827,122008.0,0.0,0.0,0.9494242141300964,378.0,0.022004017101209902,0.17144730372070152,368,358.88235294117646,7.8968534314400785,1.0254056712014423,18.941766,79.541456,Manchiryala,Active,-0.961952581187024,-1.145988552443708,-0.6245990940365389,1,0
3213023,929,4832,284.2352941176471,281.0,344,31.67122000287624,1904,0.8194236899170723,0.3901933672890799,102072.0,0.0,0.0,0.8194236899170723,346.88235294117646,0.11142606375184107,0.39403973509933776,344,284.2352941176471,31.67122000287623,1.2102649006622517,18.917769,79.440805,Manchiryala,Active,-0.9284353712407933,0.8759320869841873,-0.9090782629126628,1,0
3213024,929,5403,317.8235294117647,324.0,331,19.657172018495082,3937,0.9080672268907564,0.7282671346300053,100684.0,0.0,0.0,0.9080672268907564,350.0,0.06184932894954959,0.7286692578197298,331,317.8235294117647,19.657172018495075,1.0414584490098093,18.997133,79.471746,Manchiryala,Active,0.0043705366643190195,0.46494470146699335,-2.3179323606743525,3,0
3213025,929,4989,293.47058823529414,301.0,351,29.50448619926048,3297,0.8130967899625224,0.6604573427863135,95344.0,0.0,0.0,0.8130967899625224,360.94117647058823,0.10053643323059293,0.6608538785327721,351,293.47058823529414,29.50448619926049,1.1960312687913408,18.995139,79.470213,Manchiryala,Active,-0.3405307883226758,1.2965529651966046,-1.6781156915524509,3,0
3213026,929,5627,331.0,333.0,393,51.83748643597605,3943,0.8399571381595111,0.6972920954771356,114340.0,0.0,0.0,0.8399571381595111,394.05882352941177,0.15660872035038081,0.7007286298205082,393,331.0,51.83748643597603,1.1873111782477341,18.989892,79.468873,Manchiryala,Active,0.25024778869471187,1.7164151129643745,-1.7312310868742908,3,0
3213027,929,5967,351.0,362.0,422,51.75664208582314,4458,0.833729216152019,0.7444339689782276,114139.0,0.0,0.0,0.833729216152019,421.0,0.14745482075733088,0.7471091000502765,422,351.0,51.75664208582316,1.2022792022792024,18.984703,79.479806,Manchiryala,Active,0.4818807034383869,1.7903792634333764,-1.7566370664510433,3,0
3213028,929,616,36.23529411764706,38.0,61,17.289915455854263,494,0.12720852382693398,0.7884632225153453,12840.0,0.0,0.0,0.12720852382693398,284.88235294117646,0.4771567577102638,0.801948051948052,61,36.23529411764706,17.289915455854267,1.6834415584415585,18.99636,79.47115,Manchiryala,Active,-3.2315816405899382,7.085157130067175,0.10445228022050188,2,-1
3213030,929,5649,332.29411764705884,341.0,356,23.713826942003568,3880,0.957619935582302,0.6858367520282129,106380.0,0.0,0.0,0.957619935582302,347.0,0.07136396849248727,0.6868472295981589,356,332.29411764705884,23.713826942003564,1.0713400601876437,18.997257,79.473623,Manchiryala,Active,0.15587811915978886,0.3548336419333497,-2.35033419331725,3,0
3213031,929,5947,349.8235294117647,357.0,372,17.28885223965737,4524,0.8900154008982211,0.7611263797128096,115206.0,0.0,0.0,0.8900154008982211,393.05882352941177,0.04942163915826052,0.7607196906003026,372,349.8235294117647,17.288852239657377,1.0633933075500253,18.99719,79.471851,Manchiryala,Active,0.2737315126831347,0.5089866594770068,-2.182933586770375,3,0
3213032,929,2339,137.58823529411765,157.0,171,39.34313603338169,2241,0.7559793148028442,0.9580181516975808,44437.0,0.0,0.0,0.7559793148028442,182.0,0.285948402123766,0.9581017528858486,171,137.58823529411765,39.34313603338169,1.2428388200085507,18.986699,79.478838,Manchiryala,Active,-0.8761549920443146,3.398366429322767,-2.9902400512111664,2,0
3213033,929,6429,378.1764705882353,380.0,392,12.166733816629092,5541,1.0031206116398814,0.8621142860338248,126574.0,0.0,0.0,1.0031206116398814,377.0,0.0321721068412964,0.8618758749416705,392,378.1764705882353,12.166733816629094,1.0365531186809769,18.981825,79.482592,Manchiryala,Active,0.8582373763792249,0.10840603821903534,-2.9560503188301355,3,0
3213034,929,9079,534.0588235294117,558.0,579,45.648754895718795,5075,0.8948735213363725,0.5588497492249552,178748.0,0.0,0.0,0.8948735213363725,596.7647058823529,0.08547514409375698,0.558982266769468,579,534.0588235294117,45.648754895718795,1.0841502368102216,18.992218,79.472599,Manchiryala,Active,1.3498728737892505,0.3812684990312175,-0.7249824978427621,3,0
3213035,929,7411,435.94117647058823,469.0,483,60.95128237805512,5625,0.8632498543972044,0.75688640518706,147303.0,0.0,0.0,0.8632498543972044,505.0,0.1398153825970769,0.7590068816623937,483,435.94117647058823,60.9512823780551,1.107947645391985,18.982246,79.479997,Manchiryala,Active,1.2423754409206564,1.451075901330528,-1.575217400242886,3,0
3213038,929,10677,628.0588235294117,668.0,768,122.89297711232084,6893,1.3334582240539528,0.645500120405422,234805.0,0.0,0.0,1.3334582240539528,471.0,0.1956711258695752,0.645593331460148,768,628.0588235294117,122.8929771123208,1.222815397583591,18.947181,79.467455,Manchiryala,Active,3.7564067752444528,0.5320420965455663,-2.6187649828548407,3,0
3213039,929,1207,71.0,73.0,79,9.624188277460078,1116,0.8980547282204021,0.9229579793293142,21750.0,0.0,0.0,0.8980547282204021,79.05882352941177,0.13555194756986025,0.9246064623032312,79,71.0,9.624188277460078,1.1126760563380282,18.932883,79.474741,Manchiryala,Active,-1.4412950954286923,1.5837123939467534,-3.884009768220185,1,0
3213040,929,5523,324.88235294117646,324.0,344,6.401975797958554,476,0.7608486017357762,0.0861453143338317,107012.0,0.0,0.0,0.7608486017357762,427.0,0.01970552029065642,0.08618504435994931,344,324.88235294117646,6.401975797958561,1.0588448307079485,18.96712,79.467054,Manchiryala,Active,-1.7117461016794082,-0.5981463781119783,0.4328825925579382,1,0
3213041,929,7042,414.2352941176471,438.0,476,55.9760321608328,5114,0.8319109079233254,0.7242016937729039,140027.0,0.0,0.0,0.8319109079233254,497.94117647058823,0.13513100635247907,0.7262141437091735,476,414.2352941176471,55.97603216083281,1.1491053677932406,18.982544,79.479953,Manchiryala,Active,0.9299653579467622,1.5365322477560341,-1.399120293571572,3,0
3213042,929,1969,115.82352941176471,110.0,244,48.89431880867864,1228,0.3964881618643998,0.6122528080360189,40953.0,0.0,0.0,0.3964881618643998,292.05882352941177,0.42214495670265967,0.6236668359573387,244,115.82352941176471,48.89431880867864,2.1066531234129,18.976558,79.486419,Manchiryala,Active,-2.129863398491593,6.669452030135354,-0.14533306829406195,2,0
3213043,929,2674,157.2941176470588,164.0,245,49.620767711063216,1992,0.5740661227994848,0.7339092306010376,53418.0,0.0,0.0,0.5740661227994848,274.0,0.3154648657771409,0.7449513836948392,245,157.2941176470588,49.620767711063216,1.5575916230366493,18.994491,79.4737,Manchiryala,Active,-1.3496192001196587,4.498477386358305,-1.2803749388118268,2,0
3213044,929,6586,387.4117647058824,397.0,433,42.50008650510228,2912,0.9094172880419774,0.44019128525036016,129785.0,0.0,0.0,0.9094172880419774,426.0,0.10970262231805933,0.44215001518372304,433,387.4117647058824,42.500086505102274,1.1176738536289097,18.971058,79.483241,Manchiryala,Active,0.07727570513230456,0.44512074117527894,-1.0654481627108852,3,0
3213045,929,4856,285.6470588235294,288.0,307,17.638527349493312,1780,0.8682281423207581,0.36406501487053583,89742.0,0.0,0.0,0.8682281423207581,329.0,0.06174937498792964,0.36655683690280066,307,285.6470588235294,17.638527349493327,1.0747528830313016,18.995134,79.458609,Manchiryala,Active,-1.0841536108696828,-0.009637163774188502,-1.1377682833743168,1,0
3213046,929,3860,227.05882352941177,225.0,277,40.99766851333636,1918,0.7231172723866617,0.48867887385397185,78333.0,0.0,0.0,0.7231172723866617,314.0,0.18055967998101505,0.4968911917098446,277,227.05882352941177,40.99766851333637,1.2199481865284973,18.99987,79.472111,Manchiryala,Active,-1.2228383692905347,1.929838673868059,-1.0086080995559117,1,0
3213047,929,5882,346.0,346.0,406,36.80692869555948,2658,0.8480392156862745,0.449693251272715,112604.0,0.0,0.0,0.8480392156862745,408.0,0.10637840663456496,0.4518871132267936,406,346.0,36.80692869555948,1.1734104046242775,19.000182,79.471737,Manchiryala,Active,-0.3308079163053408,0.771006471433247,-0.9705259228006061,1,0
3213048,929,6089,358.1764705882353,394.0,406,71.33130036502003,4749,0.8292366766247619,0.7798831082702751,120176.0,0.0,0.0,0.8292366766247619,431.94117647058823,0.1991512738060996,0.7799310231565117,406,358.1764705882353,71.33130036502003,1.1335194613236985,18.978801,79.486281,Manchiryala,Active,0.7685107268764024,2.152096555451643,-1.784588537100514,3,0
3213049,929,3447,202.76470588235293,185.0,380,85.48795924848476,2820,0.5197629159867764,0.8125648120970804,70144.0,0.0,0.0,0.5197629159867764,390.05882352941177,0.4216116354001279,0.8181026979982594,380,202.76470588235293,85.48795924848474,1.8740934145633885,18.981851,79.482583,Manchiryala,Active,-0.5527936962081159,6.349065583498383,-0.8525008213714651,2,0
3213051,929,6459,379.94117647058823,418.0,429,102.09215848207644,4896,0.8815340521359356,0.7612060620642804,124193.0,0.0,0.0,0.8815340521359356,431.0,0.26870517018041484,0.7580120761727822,429,379.94117647058823,102.09215848207643,1.1291221551323734,18.976823,79.486874,Manchiryala,Active,1.1984428893220367,2.5530766101377997,-1.8603381711839528,3,0
3213052,929,4664,274.3529411764706,270.0,308,20.235924665278414,1962,0.7975376196990425,0.41874354665971875,89560.0,0.0,0.0,0.7975376196990425,344.0,0.07375873055526008,0.4206689536878216,308,274.3529411764706,20.235924665278418,1.1226415094339621,18.970204,79.489306,Manchiryala,Active,-1.1322357549030644,0.5293181563992876,-0.989111745504609,1,0
